ClassId;Dependencies;tryStatement;ifStatement;forStatement;enhancedForStatement/* foreach */;doStatement;whileStatement;switchCase;switchStatement;catchClause;totalBranches;numOfStatements;FieldDeclaration;synchronizedStatement;methodDeclaration;privateMethod;publicMethod;staticMethod;anonymousClassDeclaration;nbMemberClasses;nbStringParams;nbPrimitiveParams;nbOtherTypesParams;nbOtherTypesParamsLibrary;parameterizedTypeParam;arrayTypeParam;javaImports;trowStatement;NestedBlocks;MaxDepth
org.openmrs.api.PersonAttributeTypeLockedException;1;0;0;0;0;0;0;0;0;0;0;4;1;0;4;0;4;0;0;0;2;0;2;2;0;0;48;0;0;0;
org.openmrs.Cohort;71;0;14;2;2;0;0;0;0;0;18;76;8;0;34;0;34;3;0;0;9;0;20;11;1;2;16;0;4;4;
org.openmrs.ProviderAttribute;48;0;0;0;0;0;0;0;0;0;0;6;1;0;6;0;6;0;0;0;0;0;3;2;0;0;2;0;0;0;
org.openmrs.util.databasechange.ConceptValidatorChangeSet;51;13;67;2;17;0;2;0;0;18;106;263;6;0;15;10;5;0;0;0;2;3;13;11;1;0;36;0;16;7;
org.openmrs.arden.MLMObject;65;5;137;0;4;0;29;0;0;5;175;615;34;0;74;4;70;3;0;0;54;4;23;18;7;0;11;0;16;13;
org.openmrs.scheduler.tasks.HelloWorldTask;0;0;0;0;0;0;0;0;0;0;0;5;1;0;3;0;3;0;0;0;0;0;0;0;0;0;4;0;0;0;
org.openmrs.annotation.AuthorizedAnnotationAttributes;3;0;5;0;7;0;0;0;0;0;12;28;0;0;9;0;9;0;0;0;0;0;12;12;0;0;39;4;5;3;
org.openmrs.propertyeditor.DrugEditor;0;1;3;0;0;0;0;0;0;1;4;11;1;0;3;0;3;0;0;0;1;0;0;0;0;0;7;1;1;3;
org.openmrs.customdatatype.NotYetPersistedException;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;
org.openmrs.ConceptSearchResult;47;0;5;0;0;0;0;0;0;0;5;26;5;0;13;0;13;0;0;0;3;0;9;3;0;0;0;0;0;1;
org.openmrs.validator.BaseCustomizableValidator;3;1;8;0;3;0;0;0;0;1;12;20;0;0;1;0;1;0;0;0;0;0;3;2;2;0;7;0;2;5;
org.openmrs.validator.ConceptMapTypeValidator;3;0;4;0;0;0;0;0;0;0;4;10;1;0;2;0;2;0;0;0;0;0;3;3;0;0;9;1;1;2;
org.openmrs.api.impl.ConceptServiceImpl;97;9;84;0;10;0;1;0;0;13;108;426;4;0;170;9;161;0;0;0;65;31;132;52;19;0;55;21;17;5;
org.openmrs.customdatatype.datatype.BooleanDatatype;1;0;2;0;0;0;0;0;0;0;2;6;0;0;2;0;2;0;0;0;1;0;1;1;0;0;6;0;0;1;
org.openmrs.xml.OpenmrsCycleStrategy;4;0;1;0;0;0;0;0;0;0;1;9;2;0;3;0;3;0;0;0;0;1;4;4;0;0;6;0;0;1;
org.openmrs.hl7.handler.ProposingConceptException;47;0;0;0;0;0;0;0;0;0;0;6;3;0;5;0;5;0;0;0;2;0;2;0;0;0;2;0;0;0;
org.openmrs.api.impl.ObsServiceImpl;111;4;34;0;5;0;0;0;0;3;42;164;2;0;54;2;51;0;0;0;17;16;94;64;31;1;31;10;7;3;
org.openmrs.Encounter;87;0;35;1;9;0;1;0;0;0;46;142;12;0;45;1;44;0;0;0;0;4;28;8;3;0;16;2;11;4;
org.openmrs.validator.StateConversionValidator;3;0;1;0;0;0;0;0;0;0;1;7;1;0;2;0;2;0;0;0;0;0;3;3;0;0;7;0;0;1;
org.openmrs.OrderFrequency;47;0;2;0;0;0;0;0;0;0;2;17;5;0;13;0;13;0;0;0;1;0;4;3;0;0;1;0;0;1;
org.openmrs.logic.result.Result;90;2;53;1;9;0;0;24;4;2;89;224;10;0;50;1;49;2;0;0;4;1;45;35;1;0;10;1;16;6;
org.openmrs.propertyeditor.PersonEditor;0;1;3;0;0;0;0;0;0;1;4;10;1;0;2;0;2;0;0;0;1;0;0;0;0;0;7;0;1;3;
org.openmrs.util.databasechange.DuplicateEncounterTypeNameChangeSet;2;6;6;1;0;1;2;0;0;7;17;52;1;0;5;0;5;0;0;0;0;0;3;3;0;0;25;2;6;4;
org.openmrs.customdatatype.CustomDatatypeException;1;0;0;0;0;0;0;0;0;0;0;2;1;0;2;0;2;0;0;0;2;0;1;1;0;0;1;0;0;0;
org.openmrs.scheduler.tasks.ProcessHL7InQueueTask;0;1;2;0;0;0;0;0;0;1;3;11;2;0;2;0;2;0;0;0;0;0;0;0;0;0;6;1;0;1;
org.openmrs.util.OpenmrsSecurityManager;0;0;2;0;1;0;0;0;0;0;3;7;0;0;1;0;1;0;0;0;0;1;0;0;0;0;1;1;1;2;
org.openmrs.util.databasechange.EnableTriggersChangeSet;2;1;0;0;0;0;1;0;0;2;3;8;0;0;5;0;5;0;0;0;0;0;3;3;0;0;11;2;0;1;
org.openmrs.validator.ProviderValidator;3;0;5;0;0;0;0;0;0;0;5;12;1;0;2;0;2;0;0;0;0;0;3;3;0;0;10;1;0;1;
org.openmrs.api.db.hibernate.HibernateAdministrationDAO;56;5;10;0;2;0;1;0;0;4;17;86;4;0;23;0;22;0;0;0;8;1;16;9;1;0;39;2;3;2;
org.openmrs.util.LocaleUtility;6;3;12;0;0;0;0;0;0;3;15;46;4;0;10;0;10;7;0;0;3;0;6;5;1;0;11;0;3;4;
org.openmrs.util.databasechange.DuplicateEncounterRoleNameChangeSet;2;6;7;1;0;1;2;0;0;7;18;57;1;0;5;0;5;0;0;0;0;0;3;3;0;0;27;2;6;4;
org.openmrs.util.databasechange.DisableTriggersChangeSet;2;1;0;0;0;0;1;0;0;2;3;8;0;0;5;0;5;0;0;0;0;0;3;3;0;0;11;2;0;1;
org.openmrs.aop.RequiredDataAdvice;55;1;26;0;5;0;0;0;0;3;34;70;0;0;7;1;3;5;0;0;2;0;17;13;5;1;29;4;5;5;
org.openmrs.util.PrivilegeConstants;0;0;0;0;0;0;0;0;0;0;0;0;232;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;
org.openmrs.FreeTextDosingInstructions;92;0;1;0;0;0;0;0;0;0;1;11;1;0;7;0;7;0;0;0;1;0;6;2;0;0;5;1;0;1;
org.openmrs.api.InvalidIdentifierFormatException;60;0;0;0;0;0;0;0;0;0;0;6;2;0;7;0;7;0;0;0;4;0;3;2;0;0;1;0;0;0;
org.openmrs.activelist.Problem;61;0;3;0;0;0;0;0;0;0;3;21;3;0;11;0;11;0;0;0;2;0;10;4;0;0;4;0;0;1;
org.openmrs.api.handler.ExistingVisitAssignmentHandler;87;0;5;0;1;0;0;0;0;0;6;14;0;0;2;0;2;0;0;0;0;0;2;1;0;0;10;0;1;2;
org.openmrs.DrugOrder;91;1;4;0;0;0;0;0;0;2;6;95;17;0;45;0;43;0;0;0;3;0;18;8;1;0;2;2;0;1;
org.openmrs.module.ModuleConditionalResource;2;0;9;0;0;0;0;0;0;0;9;39;5;0;18;0;18;0;0;1;5;0;3;3;1;0;2;0;0;1;
org.openmrs.api.db.hibernate.PatientSearchCriteria;4;0;25;1;3;0;0;4;1;0;33;125;4;0;23;14;2;0;0;0;25;14;9;8;4;0;22;1;3;4;
org.openmrs.order.DrugOrderSupport;5;2;4;0;0;0;0;0;0;2;6;27;5;1;10;2;8;1;0;0;3;0;3;2;2;0;10;0;1;2;
org.openmrs.ImplementationId;1;0;3;0;0;0;0;0;0;0;3;17;5;0;11;0;11;0;0;0;4;0;1;1;0;0;3;0;1;2;
org.openmrs.api.handler.RequireVoidReasonVoidHandler;48;0;1;0;0;0;0;0;0;0;1;2;0;0;1;0;1;0;0;0;1;0;3;1;0;0;11;1;0;1;
org.openmrs.scheduler.SchedulerConstants;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;
org.openmrs.util.databasechange.MigrateDrugOrderFrequencyToCodedOrderFrequencyChangeset;5;2;5;0;1;0;0;0;0;3;9;33;0;0;7;2;5;0;0;0;0;0;7;7;1;0;15;4;1;3;
org.openmrs.api.handler.OpenmrsObjectSaveHandler;48;1;13;0;1;0;0;0;0;3;17;28;1;0;1;0;1;0;0;0;1;0;3;1;0;0;15;1;1;3;
org.openmrs.RelationshipType;2;0;0;0;0;0;0;0;0;0;0;15;6;0;16;1;15;0;0;0;2;0;5;5;0;0;0;0;0;0;
org.openmrs.Drug;47;0;6;0;0;0;0;0;0;0;6;44;13;0;32;0;32;0;0;0;2;0;14;10;2;0;12;0;1;2;
org.openmrs.validator.ConceptValidator;3;1;27;0;3;0;0;0;0;0;30;69;1;0;2;0;2;0;0;0;0;0;3;3;0;0;19;3;2;7;
org.openmrs.reporting.CompoundClassifier;3;0;1;0;2;0;0;0;0;0;3;9;2;0;3;0;3;0;0;0;1;0;2;0;0;0;2;0;1;2;
org.openmrs.validator.DrugValidator;3;2;8;0;1;0;0;0;0;0;9;25;1;0;2;0;2;0;0;0;0;0;3;3;0;0;12;1;1;4;
org.openmrs.ConceptDescription;47;0;0;0;0;0;0;0;0;0;0;22;9;0;22;0;22;0;0;0;2;0;10;7;0;0;5;0;0;0;
org.openmrs.reporting.PersonAttributeFilter;71;0;1;0;0;0;0;0;0;0;1;16;2;0;9;0;9;0;0;0;1;0;2;0;0;0;5;0;0;1;
org.openmrs.logic.Duration;3;0;0;0;0;0;0;16;2;0;16;53;2;0;20;1;19;14;0;0;0;7;10;8;0;0;2;0;0;1;
org.openmrs.util.DatabaseUpdateException;1;0;0;0;0;0;0;0;0;0;0;4;1;0;4;0;4;0;0;0;2;0;2;2;0;0;0;0;0;0;
org.openmrs.cohort.CohortSearchHistory;81;1;28;5;1;0;8;0;0;1;43;179;12;1;36;3;33;1;0;1;3;6;13;4;2;0;24;2;5;8;
org.openmrs.propertyeditor.DataExportReportObjectEditor;0;1;2;0;0;0;0;0;0;1;3;13;1;0;3;0;3;0;0;0;1;0;0;0;0;0;6;1;1;2;
org.openmrs.report.impl.DelimitedTextReportRenderer;79;0;3;1;2;0;0;0;0;0;6;24;0;0;11;0;11;0;0;0;4;0;7;2;0;0;17;0;1;4;
org.openmrs.hl7.handler.ADTA28Handler;4;3;18;0;1;0;0;0;0;4;23;80;1;0;9;7;2;0;0;0;1;0;9;9;0;0;27;11;3;3;
org.openmrs.reporting.db.hibernate.HibernateReportObjectDAO;49;2;5;0;2;0;0;0;0;2;9;37;2;0;7;0;7;0;0;0;1;0;4;2;0;0;17;0;2;2;
org.openmrs.propertyeditor.PersonAttributeEditor;0;1;3;0;0;0;0;0;0;1;4;11;1;0;2;0;2;0;0;0;1;0;0;0;0;0;7;1;1;3;
org.openmrs.api.db.hibernate.search.TermsFilterFactory;2;0;1;0;3;0;0;0;0;0;4;14;2;0;4;0;4;0;0;0;0;0;2;2;2;0;14;0;1;2;
org.openmrs.Provider;47;0;3;0;0;0;0;0;0;0;3;21;4;0;13;0;13;0;0;0;2;0;4;3;0;0;3;0;0;1;
org.openmrs.cohort.CohortUtil;0;0;12;2;1;0;1;7;1;0;23;51;0;0;1;0;1;1;0;0;1;0;0;0;0;0;8;3;2;6;
org.openmrs.MimeType;1;0;0;0;0;0;0;0;0;0;0;7;3;0;8;0;8;0;0;0;1;0;3;3;0;0;0;0;0;0;
org.openmrs.api.db.hibernate.HibernateProviderDAO;52;0;12;0;1;0;0;0;0;0;13;74;1;0;24;6;18;0;0;0;9;7;15;9;3;0;23;0;0;1;
org.openmrs.validator.SchedulerFormValidator;3;1;2;0;0;0;0;0;0;3;5;12;1;0;2;0;2;0;0;0;0;0;3;3;0;0;9;0;1;2;
org.openmrs.module.VersionComparator;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0;2;0;0;0;0;0;1;0;0;0;
org.openmrs.Obs;87;0;75;3;4;0;2;0;0;0;84;261;31;0;81;0;80;1;0;0;8;2;35;16;1;0;26;7;12;11;
org.openmrs.reporting.EncounterPatientFilter;82;0;14;1;1;0;0;0;0;0;16;70;13;0;29;0;29;0;0;0;0;0;13;9;1;0;14;0;4;3;
org.openmrs.notification.impl.AlertServiceImpl;53;0;10;0;2;0;0;0;0;0;12;52;3;0;19;0;19;0;0;0;3;3;16;4;1;0;17;0;3;3;
org.openmrs.validator.PersonNameValidator;49;1;19;0;0;0;0;0;0;1;20;44;1;0;6;3;3;1;0;0;3;6;6;5;0;0;9;0;2;2;
org.openmrs.Tribe;3;0;4;0;0;0;0;0;0;0;4;18;4;0;11;0;11;0;0;0;1;0;4;4;0;0;1;2;1;2;
org.openmrs.api.impl.PersonServiceImpl;68;0;71;1;10;0;1;0;0;0;83;303;2;0;96;2;94;0;0;0;37;11;81;21;2;0;36;11;13;7;
org.openmrs.hl7.db.hibernate.HibernateHL7DAO;7;0;9;0;0;0;0;0;0;0;9;60;2;0;32;2;30;0;0;0;7;2;24;16;0;0;29;1;1;2;
org.openmrs.obs.handler.BinaryStreamHandler;87;2;2;0;0;0;0;0;0;2;4;16;1;0;3;0;3;0;0;0;1;0;2;0;0;0;13;2;0;1;
org.openmrs.validator.ConceptDatatypeValidator;3;0;1;0;0;0;0;0;0;0;1;4;1;0;2;0;2;0;0;0;0;0;3;3;0;0;7;0;0;1;
org.openmrs.api.CannotDeleteRoleWithChildrenException;1;0;0;0;0;0;0;0;0;0;0;4;1;0;4;0;4;0;0;0;2;0;2;2;0;0;0;0;0;0;
org.openmrs.util.DrugsByNameComparator;47;0;0;0;0;0;0;0;0;0;0;3;1;0;3;2;1;0;0;0;1;0;4;0;0;0;4;0;0;0;
org.openmrs.module.ModuleClassLoader;24;18;78;3;20;0;0;0;0;17;118;279;9;0;29;4;10;7;0;0;10;3;34;19;10;1;37;9;22;6;
org.openmrs.propertyeditor.RoleEditor;0;1;4;0;0;0;0;0;0;1;5;13;1;0;3;0;3;0;0;0;1;0;0;0;0;0;7;2;1;3;
org.openmrs.PatientState;67;0;3;0;0;0;0;0;0;0;3;37;6;0;20;0;19;0;0;0;0;0;10;6;0;0;2;0;0;1;
org.openmrs.api.impl.AdministrationServiceImpl;105;5;42;0;9;0;0;0;0;8;59;261;15;0;89;4;85;0;5;0;24;2;65;9;4;0;59;25;9;5;
org.openmrs.module.ModuleConstants;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;
org.openmrs.util.DatabaseUpdater;3;null
org.openmrs.api.db.hibernate.HibernateCohortDAO;72;0;1;0;0;0;0;0;0;0;1;19;2;0;9;0;9;0;0;0;3;1;5;3;0;0;12;0;0;1;
org.openmrs.BaseCustomizableMetadata;3;0;11;0;3;0;0;0;0;0;14;33;1;0;6;0;6;0;0;0;0;0;4;1;1;0;8;0;3;4;
org.openmrs.SimpleDosingInstructions;92;0;10;0;0;0;0;0;0;0;10;77;9;0;24;1;23;0;0;0;2;0;14;6;0;0;6;1;2;2;
org.openmrs.propertyeditor.LocationAttributeTypeEditor;0;1;2;0;0;0;0;0;0;1;3;8;0;0;2;0;2;0;0;0;1;0;0;0;0;0;7;1;1;3;
org.openmrs.reporting.data.DatasetDefinition;75;0;0;0;0;0;0;0;0;0;0;6;5;0;6;0;6;0;0;0;1;0;2;0;0;0;3;0;0;0;
org.openmrs.arden.Comparison;4;2;19;0;0;0;1;14;3;2;36;92;5;0;10;0;10;0;0;0;3;2;8;6;0;0;3;0;4;4;
org.openmrs.util.OpenmrsMemento;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3;0;0;0;0;0;1;1;0;0;0;0;0;0;
org.openmrs.messagesource.PresentationMessage;1;0;0;0;0;0;0;0;0;0;0;12;4;0;9;0;9;0;0;0;6;0;2;2;0;0;9;0;0;0;
org.openmrs.scheduler.StatefulTask;96;0;0;0;0;0;0;0;0;0;0;2;1;0;2;0;2;0;0;0;0;0;1;0;0;0;2;0;0;0;
org.openmrs.api.db.hibernate.NativeIfNotAssignedIdentityGenerator;5;0;2;0;0;0;0;0;0;0;2;7;1;0;2;0;2;0;0;0;0;0;5;5;0;0;11;1;0;1;
org.openmrs.logic.op.Average;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
org.openmrs.util.databasechange.ConvertOrderersToProviders;5;2;6;0;1;0;0;0;0;3;10;33;0;0;8;3;5;0;0;0;0;0;8;8;1;0;14;2;1;3;
org.openmrs.reporting.ReportObjectFactoryModule;0;0;0;0;0;0;0;0;0;0;0;10;5;0;10;0;10;0;0;0;5;0;0;0;0;0;0;0;0;0;
org.openmrs.api.db.hibernate.search.ConceptNameSimilarity;1;0;1;0;0;0;0;0;0;0;1;4;1;0;1;0;1;0;0;0;1;0;1;1;0;0;2;0;0;1;
org.openmrs.notification.NoteType;1;0;0;0;0;0;0;0;0;0;0;6;3;0;7;0;7;0;0;0;2;0;1;1;0;0;5;0;0;0;
org.openmrs.EncounterProvider;87;0;0;0;0;0;0;0;0;0;0;10;4;0;10;0;10;0;0;0;0;0;5;2;0;0;0;0;0;0;
org.openmrs.api.APIAuthenticationException;1;0;0;0;0;0;0;0;0;0;0;3;1;0;4;0;4;0;0;0;2;0;2;2;0;0;0;0;0;0;
org.openmrs.api.db.DAOException;1;0;0;0;0;0;0;0;0;0;0;3;1;0;4;0;4;0;0;0;2;0;2;2;0;0;37;0;0;0;
org.openmrs.propertyeditor.ConceptNameEditor;0;1;3;0;0;0;0;0;0;1;4;11;1;0;3;0;3;0;0;0;1;0;0;0;0;0;7;1;1;3;
org.openmrs.notification.Template;2;0;0;0;0;0;0;0;0;0;0;21;10;0;20;0;20;0;0;0;8;1;3;3;0;0;3;0;0;0;
org.openmrs.notification.AlertRecipient;51;0;0;0;0;0;0;0;0;0;0;20;6;0;18;2;16;0;0;0;0;0;11;5;0;0;4;2;0;0;
org.openmrs.PersonAttributeType;5;0;0;0;0;0;0;0;0;0;0;18;7;0;19;0;19;0;0;0;1;0;8;6;0;0;4;0;0;0;
org.openmrs.util.DoubleRange;3;0;15;0;0;0;0;0;0;0;15;39;4;0;11;0;11;0;0;0;0;1;6;5;0;0;1;0;4;3;
org.openmrs.api.handler.UserSaveHandler;47;0;3;0;0;0;0;0;0;0;3;7;0;0;2;1;1;0;0;0;1;0;4;1;0;0;21;0;0;1;
org.openmrs.validator.VisitValidator;89;0;9;0;2;0;0;0;0;0;11;32;0;0;6;4;2;0;0;0;0;0;9;5;1;0;11;0;2;4;
org.openmrs.scheduler.SchedulerException;1;0;0;0;0;0;0;0;0;0;0;4;1;0;4;0;4;0;0;0;2;0;2;2;0;0;0;0;0;0;
org.openmrs.reporting.ReportObjectXMLEncoder;2;1;1;0;2;0;0;0;0;1;4;82;2;0;35;0;5;0;0;15;0;0;64;64;0;0;42;0;1;3;
org.openmrs.api.PatientIdentifierException;60;0;0;0;0;0;0;0;0;0;0;7;2;0;7;0;7;0;0;0;3;0;4;2;0;0;1;0;0;0;
org.openmrs.api.IdentifierNotUniqueException;60;0;0;0;0;0;0;0;0;0;0;4;1;0;5;0;5;0;0;0;3;0;3;2;0;0;2;0;0;0;
org.openmrs.customdatatype.datatype.DateDatatype;1;1;1;0;0;0;0;0;0;1;2;7;1;0;3;0;3;0;0;0;1;0;2;2;0;0;8;1;0;1;
org.openmrs.validator.EncounterRoleValidator;2;0;3;0;0;0;0;0;0;0;3;5;0;0;1;0;1;0;0;0;0;0;2;2;0;0;6;0;1;3;
org.openmrs.api.InsufficientIdentifiersException;1;0;0;0;0;0;0;0;0;0;0;3;1;0;4;0;4;0;0;0;2;0;2;2;0;0;0;0;0;0;
org.openmrs.reporting.export.DataExportFunctions;72;6;71;4;20;0;2;0;0;6;103;338;30;0;62;0;59;0;0;0;41;3;39;28;5;0;42;2;14;8;
org.openmrs.attribute.BaseAttributeType;1;0;0;0;0;0;0;0;0;0;0;12;6;0;12;0;12;0;0;0;4;0;2;2;0;0;4;0;0;0;
org.openmrs.hl7.HL7Constants;0;0;0;0;0;0;0;0;0;0;0;5;53;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;
org.openmrs.person.PersonMergeLogData;2;0;24;0;0;0;0;0;0;0;24;90;18;0;37;0;37;0;0;0;14;1;3;3;0;0;4;0;0;1;
org.openmrs.PatientIdentifierType;4;0;0;0;0;0;0;0;0;0;0;22;9;0;23;0;23;0;0;0;3;0;7;5;0;0;1;0;0;0;
org.openmrs.util.Security;1;6;4;2;0;0;0;0;0;11;17;65;2;0;15;4;11;15;0;0;9;0;6;6;0;6;18;14;0;1;
org.openmrs.propertyeditor.FormEditor;0;1;3;0;0;0;0;0;0;1;4;11;1;0;3;0;3;0;0;0;1;0;0;0;0;0;7;1;1;3;
org.openmrs.scheduler.timer.TimerSchedulerServiceImpl;53;10;23;0;7;0;0;0;0;11;41;121;5;0;25;2;23;1;0;0;1;0;14;4;1;0;28;2;10;4;
org.openmrs.validator.PersonMergeLogValidator;3;0;1;0;0;0;0;0;0;0;1;6;1;0;2;0;2;0;0;0;0;0;3;3;0;0;7;0;0;1;
org.openmrs.api.InvalidCheckDigitException;60;0;0;0;0;0;0;0;0;0;0;4;1;0;5;0;5;0;0;0;3;0;3;2;0;0;1;0;0;0;
org.openmrs.ProviderAttributeType;1;0;0;0;0;0;0;0;0;0;0;4;1;0;4;0;4;0;0;0;0;0;2;2;0;0;2;0;0;0;
org.openmrs.messagesource.impl.MessageSourceServiceImpl;8;0;3;0;0;0;0;0;0;0;3;25;3;0;18;0;18;0;0;0;9;1;15;11;1;2;16;0;0;1;
org.openmrs.order.RegimenSuggestion;1;0;0;0;0;0;0;0;0;0;0;8;5;0;8;0;8;0;0;0;3;0;1;1;1;0;2;0;0;0;
org.openmrs.api.db.LoginCredential;47;0;0;0;0;0;0;0;0;0;0;17;7;0;18;0;18;0;0;0;5;0;4;3;0;0;39;0;0;0;
org.openmrs.api.impl.BaseOpenmrsService;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;1;0;0;0;
org.openmrs.util.databasechange.CreateCodedOrderFrequencyForDrugOrderFrequencyChangeset;5;2;5;0;1;0;0;0;0;3;9;34;0;0;7;2;5;0;0;0;0;0;7;7;1;0;16;3;1;2;
org.openmrs.arden.ArdenValue;60;0;3;0;0;0;1;0;0;0;4;19;3;0;9;0;9;0;0;0;0;0;3;2;1;0;8;0;0;1;
org.openmrs.report.ReportRenderingException;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0;1;0;0;0;0;0;5;0;0;0;
org.openmrs.util.databasechange.ProgramValidatorChangeSet;2;0;3;0;4;0;0;0;0;0;7;37;1;0;5;0;5;0;0;0;0;0;3;3;0;0;14;0;3;2;
org.openmrs.util.FormUtil;58;0;8;1;2;0;1;0;0;0;12;50;1;0;9;0;9;9;0;0;2;0;9;3;1;0;16;0;4;3;
org.openmrs.logic.result.EmptyResult;92;0;0;0;0;0;0;0;0;0;0;12;1;0;12;0;12;0;0;0;0;4;7;4;3;0;1;9;0;0;
org.openmrs.validator.RequireNameValidator;3;1;2;0;0;0;0;0;0;1;3;8;0;0;2;0;2;0;0;0;0;0;3;3;0;0;4;0;0;1;
org.openmrs.scheduler.tasks.AbstractTask;50;0;0;0;0;0;0;0;0;0;0;8;3;0;10;0;7;0;0;0;0;0;2;0;0;0;5;0;0;0;
org.openmrs.LocationAttributeType;1;0;0;0;0;0;0;0;0;0;0;4;1;0;4;0;4;0;0;0;0;0;2;2;0;0;2;0;0;0;
org.openmrs.validator.HL7SourceValidator;3;0;1;0;0;0;0;0;0;0;1;4;1;0;2;0;2;0;0;0;0;0;3;3;0;0;7;0;0;1;
org.openmrs.notification.impl.NoteServiceImpl;62;0;0;0;0;0;0;0;0;0;0;13;3;0;9;1;8;0;0;0;1;0;6;1;0;0;10;0;0;0;
org.openmrs.util.FormConstants;0;0;0;0;0;0;0;0;0;0;0;0;24;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;
org.openmrs.aop.AuthorizationAdvice;50;0;15;0;1;0;0;0;0;0;16;31;1;0;4;3;1;0;0;0;1;0;10;7;1;1;10;3;2;4;
org.openmrs.validator.LocationValidator;3;0;5;0;0;0;1;0;0;0;6;16;1;0;2;0;2;0;0;0;0;0;3;3;0;0;10;0;1;3;
org.openmrs.reporting.export.DataExportUtil;80;3;5;0;2;0;0;0;0;3;10;58;2;0;9;0;9;8;0;1;5;0;16;4;1;0;19;2;2;2;
org.openmrs.report.RowPerObsDataSetProvider;72;0;2;0;0;0;0;0;0;0;2;9;1;0;3;0;3;0;0;0;0;0;4;0;0;0;8;0;1;2;
org.openmrs.reporting.export.ConceptColumn;2;1;21;2;3;0;0;0;0;1;27;104;8;0;22;3;19;0;0;0;9;2;5;5;0;2;6;1;5;4;
org.openmrs.api.db.hibernate.HibernatePatientDAO;65;4;40;0;5;0;0;0;0;4;49;171;2;0;27;2;25;0;0;0;14;8;30;22;6;0;28;0;4;7;
org.openmrs.api.handler.NoVisitAssignmentHandler;87;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;2;0;0;0;0;0;2;1;0;0;4;0;0;0;
org.openmrs.api.handler.RetireSaveHandler;48;0;3;0;0;0;0;0;0;0;3;8;0;0;1;0;1;0;0;0;1;0;3;1;0;0;13;0;1;2;
org.openmrs.ConceptMapType;2;0;1;0;0;0;0;0;0;0;1;11;4;0;10;0;10;0;0;0;0;0;4;4;0;0;0;0;0;1;
org.openmrs.scheduler.timer.TimerSchedulerMemento;3;0;0;0;0;0;0;0;0;0;0;7;2;0;7;0;7;1;0;0;0;0;4;4;1;0;3;0;0;0;
org.openmrs.serialization.SerializationException;1;0;0;0;0;0;0;0;0;0;0;4;1;0;4;0;4;0;0;0;2;0;2;2;0;0;0;0;0;0;
org.openmrs.propertyeditor.ReportDefinitionEditor;0;1;2;0;0;0;0;0;0;1;3;13;1;0;3;0;3;0;0;0;1;0;0;0;0;0;6;1;1;2;
org.openmrs.util.databasechange.CheckDrugOrderUnitAndFrequencyTextNotMappedToConcepts;3;1;3;0;1;0;0;0;0;1;5;11;0;0;2;1;1;0;0;0;0;0;3;3;1;0;10;3;1;2;
org.openmrs.reporting.ReportObjectXMLDecoder;0;0;0;0;0;0;0;0;0;0;0;5;1;0;4;0;4;0;0;0;2;0;0;0;0;0;4;0;0;0;
org.openmrs.Visit;87;0;4;0;1;0;0;0;0;0;5;33;8;0;24;0;24;0;0;0;0;0;14;7;1;0;6;0;1;3;
org.openmrs.module.DaemonToken;0;0;0;0;0;0;0;0;0;0;0;2;2;0;2;0;2;0;0;0;1;0;0;0;0;0;2;0;0;0;
org.openmrs.logic.op.Within;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
org.openmrs.validator.ConceptClassValidator;3;0;3;0;0;0;0;0;0;0;3;7;1;0;2;0;2;0;0;0;0;0;3;3;0;0;9;0;1;3;
org.openmrs.validator.PersonValidator;4;1;9;0;2;0;0;0;0;0;11;30;3;0;3;1;2;0;0;0;0;0;5;5;1;0;11;0;2;3;
org.openmrs.scheduler.db.hibernate.HibernateSchedulerDAO;51;0;3;0;0;0;0;0;0;0;3;18;2;0;10;0;10;0;0;0;1;0;7;4;0;0;15;3;0;1;
org.openmrs.logic.op.GreaterThan;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
org.openmrs.propertyeditor.ConceptSourceEditor;0;1;3;0;0;0;0;0;0;1;4;12;1;0;3;0;3;0;0;0;1;0;0;0;0;0;7;1;1;3;
